id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
32828419,13450,А смерть всегда надежнее любви...,5040096771,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,rus,Эксмо,false,53429586,1,5,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,"['13450', '5269656']","['Gabriel García Márquez', 'Габриэль Гарсиа Маркес']","['3.97', '4.18']",[],[],[],
28953589,13450,گروگانگیری,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,49178697,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
28682699,13450,Вдова Монтьель,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,48876334,1,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1961,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
52910233,13450,Няма кой да пише на полковника,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79217690,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
27413130,13450,Pripovjesti,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,47462064,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
51072267,13450,Non sono venuto a far discorsi,8804612290,9788804612292,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72708287,1,4,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
42295038,13450,Taccuino di cinque anni: 1980-1984 (Oscar scrittori moderni Vol. 1831),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65941195,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],['562294'],['Angelo Morino'],['3.97'],
38636541,13450,Obra periodística 2. Entre cachacos (1954-1955),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60248805,2,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
36203357,13450,Chronicle of a Death Foretold (SparkNotes Literature Guide),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,7253791,3,15,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['6460726', '13450']","['SparkNotes', 'Gabriel García Márquez']","['3.94', '3.97']",[],[],[],"<p>Literature Guides<br />Created by Harvard students for students everywhere, SparkNotes is a new breed of study guide: smarter, better, faster.</p><p>Geared to what today's students need to know, SparkNotes provides:</p><p>chapter-by-chapter analysis<br />explanations of key themes, motifs, and symbols<br />a review quiz and essay topics<br />Lively and accessible, these guides are perfect for late-night studying and writing papers. </p><div></div>"
10447602,13450,Moderne latein-amerikanische Prosa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1973,,,ger,Verlag Volk und Welt,false,15352347,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1973,,,5.00,1,0,"['630588', '5778392', '500', '382821', '95937', '26081', '5561278', '4642648', '12551', '155373', '785209', '424515', '2076860', '129227', '277060', '4642649', '2989609', '134068', '418329', '25824', '39313', '4609862', '4642650', '415257', '2118587', '1367127', '21778', '39087', '13450', '4642651', '30195', '66320', '4361691', '608511']","['Andreas Klotsch', 'Gisela Leber', 'Jorge Luis Borges', 'Bernardo Kordon', 'João Guimarães Rosa', 'Arturo Uslar Pietri', 'Juan Bosch', 'Victor Cáceres Lara', 'Alejo Carpentier', 'René Marqués', 'Manuel Zapata Olivella', 'Onelio Jorge Cardoso', 'Augusto Céspedes', 'Guillermo Meneses', 'Ciro Alegría', 'Lizandro Chávez Alfaro', 'Marques Rebelo', 'Francisco Coloane', 'José Revueltas', 'Julio Cortázar', 'Augusto Roa Bastos', 'José María Arguedas', 'Fabián Dobles', 'Manuel Rojas', 'Juan José Arreola', 'Carlos Fuentes', 'Juan Rulfo', 'Miguel Ángel Asturias', 'Gabriel García Márquez', 'Salarrué', 'Mario Benedetti', 'Jorge Icaza', 'Rogelio Sinán', 'Hernando Téllez']","['3.73', '3.43', '4.30', '3.57', '4.35', '3.90', '3.88', '5.00', '3.90', '3.99', '3.73', '3.80', '3.60', '3.77', '3.91', '3.25', '4.10', '3.71', '3.97', '4.22', '3.84', '3.85', '3.70', '3.81', '3.99', '3.81', '4.10', '3.87', '3.97', '4.14', '4.10', '3.70', '3.94', '3.99']",[],[],[],
11456115,13450,Volmaakt blond: de beste literaire verhalen uit Playboy,9041400184,9789041400185,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348143998l/11456115._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348143998l/11456115._SY75_.jpg,1995,,,nl,Anthos,false,16390150,1,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1995,,,5.00,1,0,"['4273', '16839', '463', '6878', '13450', '5152']","['Roald Dahl', 'James Thurber', 'Philip Roth', 'John Updike', 'Gabriel García Márquez', 'Vladimir Nabokov']","['4.13', '3.95', '3.81', '3.80', '3.97', '3.89']",[],[],[],"Nieuw boek uit gestopte boekhandel!! Playboy heeft - behalve op het gebied van de interviews en fotoreportages - een reputatie hoog te houden op het gebied van het literaire verhaal. In de afgelopen decennia heeft Playboy van alle belangrijke hedendaagse auteurs werk gepubliceerd. Uit ruim veertig jaar Playboy heeft Alice K. Turner de beste korte verhalen geselecteerd. Namen als Nobelprijswinnaar Gabriel García Márquez; Vladimir Nabokov; Herbert Gold; Ray Bradbury; James Jones; Roald Dahl; Bruce Jay Friedman; James Thurber; Bernard Malamud; Philip Roth; Jack Kerouac; James Baldwin; Irwin Shaw; John Cheever; John Updike; Joyce Carol Oates; Nelson Algren en Nadine Gordimer maken deze verzamelbundel niet alleen tot een bron van leesplezier, maar feitelijk ook tot een historisch overzicht van de beste Amerikaanse werken uit de tweede helft van de twintigste eeuw."
18469617,13450,La răscrucea secolelor: Proză fantastică şi de anticipaţie de peste hotare,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378747085l/18469617._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378747085l/18469617._SY75_.jpg,1985,,,rum,Literatura artistică,false,26134934,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1985,,,5.00,1,0,"['1565912', '7260179', '7260180', '7260181', '2761983', '51503', '23012', '155517', '5206246', '6425874', '500', '548643', '1214387', '7260227', '979704', '808206', '53600', '70167', '13450', '880695', '32278', '23124', '304729', '2935974', '2082800', '14529052']","['Iuri Grekov', 'I. Tomşa', 'V. Berlinski', 'Iurie Halupneac', 'Niels E. Nielsen', 'Fredric Brown', 'Clifford D. Simak', 'Italo Calvino', 'Димитър Пеев', 'Sakyo Komatsu', 'Jorge Luis Borges', 'André Dhôtel', 'Péter Szentmihályi Szabó', 'Pál Molnár', 'Krzysztof Boruń', 'Josef Nesvadba', 'Robert F. Young', 'Henry Kuttner', 'Gabriel García Márquez', 'H.G. Wells', 'Poul Anderson', 'Eric Frank Russell', 'William Morrison', 'Lino Aldani', 'Gunter Metzner', '星新一']","['3.80', '5.00', '5.00', '5.00', '3.88', '3.99', '3.97', '4.02', '3.94', '3.64', '4.30', '3.54', '4.07', '5.00', '3.36', '3.85', '3.82', '4.02', '3.97', '3.83', '3.84', '4.05', '3.87', '3.58', '5.00', '3.85']",[],[],[],"Povestirile din prezenta culegere se impun prin subiecte tradiţionale pentru proza ştiinţifico-fantastică; contactul cu fiinţe extraterestre înzestrate cu raţiune, acomodarea omului la condiţii de pe alte planete, deplasarea în timp şi spaţiu ş.a. Antologia inserează lucrări semnate da autori de prestigiu ai literaturii de anticipaţie, printre care sînt <a href=""https://www.goodreads.com/author/show/10991.Stanis_aw_Lem"" title=""Stanisław Lem"" rel=""nofollow"">Stanisław Lem</a>, <a href=""https://www.goodreads.com/author/show/880695.H_G__Wells"" title=""H.G. Wells"" rel=""nofollow"">H.G. Wells</a>, <a href=""https://www.goodreads.com/author/show/70167.Henry_Kuttner"" title=""Henry Kuttner"" rel=""nofollow"">Henry Kuttner</a> ş.a.<br /><br />Text în grafie chirilică"
34323304,13450,Книга песчинок: Фантастическая проза Латинской Америки,5280009717,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487281784l/34323304._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487281784l/34323304._SX50_.jpg,1990,,,rus,Л.: Художественная литература,false,55384706,1,5,5,2,1,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,1,"['7046556', '5503545', '1628760', '111147', '38714', '1090859', '97436', '39087', '500', '12551', '16462845', '119762', '39263', '3424060', '25824', '16462846', '2118587', '112535', '528965', '2420', '8056408', '1367127', '13450', '36786', '837135', '4106845', '16462847', '16462848', '16462849', '16462850', '16462851', '16462852', '16462853', '16462854', '16462855', '16462856']","['Всеволод Багно', 'Dario Ruben', 'Clemente Palma', 'Leopoldo Lugones', 'Horacio Quiroga', 'Abraham Valdelomar', 'César Vallejo', 'Miguel Ángel Asturias', 'Jorge Luis Borges', 'Alejo Carpentier', 'Félix Pita Rodríguez', 'José Lezama Lima', 'Manuel Mujica Lainez', 'Adolfo Bioy Casares', 'Julio Cortázar', 'Cota Carvallo', 'Juan José Arreola', 'Silvina Ocampo', 'Eliseo Diego', 'Elena Garro', 'Angel Arango', 'Carlos Fuentes', 'Gabriel García Márquez', 'Julio Ramón Ribeyro', 'José Emilio Pacheco', 'René Avilés Fabila', 'Малиновская, Наталья', 'Снеткова, Нина', 'Рыбкин, Ростислав', 'Бергельсон, Григорий', 'Грушко, Павел', 'Шишова, Татьяна', 'Косс, Александра', 'Дубин, Борис', 'Былинкина, Маргарита', 'Лысенко, Евгения']","['3.80', '3.83', '3.96', '3.82', '4.01', '3.81', '4.22', '3.87', '4.30', '3.90', '2.50', '4.11', '4.10', '3.98', '4.22', '2.50', '3.99', '4.10', '4.06', '4.14', '3.71', '3.81', '3.97', '4.26', '4.10', '3.80', '2.50', '2.50', '2.50', '2.50', '2.50', '2.50', '2.50', '3.00', '2.50', '2.50']",[],[],[],"Сокровищница индейского фольклора, творчество западноевропейских и североамериканских романтиков, произведения писателей-модернистов конца XIX века - вот истоки современной латиноамериканской фантастической прозы, представленной в сборнике как корифеями с мировым именем (Х. Л. Борхес, Г. Гарсиа Маркес, Х. Картасар), так и авторами, почти неизвестными русскому читателю (К. Пальма, С. Окампо, Х. Р. Рибейро и др.)."
36990811,13450,Perspektivenwechsel No 1,,9783902711007,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512679057l/36990811._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512679057l/36990811._SY75_.jpg,2009,,,ger,Septime Verlag,false,58798569,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['15297838', '17435077', '1776356', '13450', '25824', '829802', '72039', '1452795', '49326', '911498', '620946', '375243', '52069']","['Ralph C. Doege', 'Christiane Barnaházi', 'Jürgen Schütz', 'Gabriel García Márquez', 'Julio Cortázar', 'Alban Nikolai Herbst', 'Roberto Bolaño', 'Guadalupe Santa Cruz', 'Guillermo Cabrera Infante', 'Matthias Politycki', 'Juan Villoro', 'Keto von Waberer', 'Santiago Roncagliolo']","['4.44', '4.50', '5.00', '3.97', '4.22', '3.88', '3.98', '3.86', '3.82', '3.53', '4.00', '3.51', '3.61']",[],[],[],Julio Cortázar<br />Fantomas gegen die multinationalen Vampire<br />und andere Erzählungen aus und über Lateinamerika
52296876,13450,Nouvelles hispano-américaines 2: Rêves et réalités (1952-1977),2266150499,9782266150491,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73631333,1,4,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,"['2900557', '44315', '6148183', '1415422', '19618548', '12555', '500', '19618557', '13450', '30195']","['Josette Allavena', 'Augusto Monterroso', 'Arturo Souto', 'Guadalupe Dueñas', 'Á. Menen Desleal', 'Reinaldo Arenas', 'Jorge Luis Borges', 'Augusto R. Bastos', 'Gabriel García Márquez', 'Mario Benedetti']","['3.00', '3.98', '3.33', '4.16', '5.00', '4.07', '4.30', '5.00', '3.97', '4.10']",[],[],[],"Présentation de l'éditeur<br /><br />Nouvelles hispano-américaines 2<br />Cuentos hispanoamericanos 2<br />Présentées par Josette Allavena<br /><br />Augusto MONTERROSO<br />Guatemala<br />&gt; El concierto - Le concert<br /><br />Arturo SOUTO<br />Mexique<br />&gt; Coyote 13 - Le coyote n°13<br /><br />Guadalupe DUENAS<br />Mexique<br />&gt; Historia de Mariquita - Histoire de Marinette<br /><br />A. MENEN DESLEAL<br />Salvador<br />&gt; Fire and Ice - Feu et glace<br /><br />Reinaldo ARENAS<br />Cuba<br />&gt; Con los ojos cerrados - Les yeux fermés<br /><br />Jorge Luis BORGES<br />Argentine<br />&gt; El evangelio segun Marcos - L'évangile selon Saint-Marc<br /><br />Augusto R. BASTOS<br />Paraguay<br />&gt; La excavacion - Dans le tunnel<br /><br />Gabriel GARCIA MARQUEZ<br />COlombie<br />&gt; Un dia de estos - Un jour comme les autres<br /><br />Mario BENEDETTI<br />Uruguay<br />&gt; Ganas de embromar - Malin plaisir<br />&gt; Sobre el exodo - A propos de l'exode<br /><br />Julio CORTAZAR<br />Argentine<br />&gt; Segunda Vez - La deuxième fois<br /><br />La série BILINGUE propose :<br />- une traduction fidèle et intégrale, accompagnée de nombreuses notes ;<br />- une méthode originale de perfectionnement par un contact direct avec les œuvres d'auteurs étrangers."
37773654,13450,Asi Escriben los Latinoamericanos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514641034l/37773654._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514641034l/37773654._SX50_.jpg,1975,6,19,spa,Ediciones Orion,false,59414942,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['2988619', '774181', '254942', '1779239', '28190', '39313', '326589', '49326', '86098', '30195', '12551', '1367127', '13450', '21778', '22515']","['Haydée M. Jofre Barroso', 'Benito Lynch', 'Felisberto Hernández', 'Carlos Droguett', 'Severo Sarduy', 'Augusto Roa Bastos', 'Antonio Di Benedetto', 'Guillermo Cabrera Infante', 'Clarice Lispector', 'Mario Benedetti', 'Alejo Carpentier', 'Carlos Fuentes', 'Gabriel García Márquez', 'Juan Rulfo', 'Mario Vargas Llosa']","['4.32', '3.56', '4.05', '4.24', '3.83', '3.84', '3.98', '3.82', '4.07', '4.10', '3.90', '3.81', '3.97', '4.10', '3.97']",[],[],[],"Roa Bastos - Mario Benedetti - Cabrera Infante - Alejo Carpentier - Antonio Di Benedetto - Carlos Droguett - Carlos Fuentes - Gabriel García Marquez - Felisberto Hernández - Clarice Lispector - Benito Lynch - Severo Sarduy - Juan Rulfo - Vargas Llosa... Forman parte del plantel máximo de los escritores que en este momento Latinoamérica ofrece al mundo; con su fantasía y sensibilidad, desde el fondo de la problemática americana y desde las esencias mismas de sus pueblos dan testimonio de ellos y parten de lo que les es propio y local hacia lo universal. Pueden separarlos a veces diferencias de forma, pero no de fondo, por cuanto en los problemas e inquietudes buscan al hombre, eje de la época, única posible solución del gran conflicto de la humanidad.<br />Ocho cuentos y cinco textos nos introducen en el estilo de estos maestro."
31180583,13450,Periodismo Militante,8895188012,9788895188010,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468998636l/31180583._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468998636l/31180583._SY75_.jpg,2006,,,ita,Fuori Dalle Rotte,false,51821223,1,12,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],['15503505'],['Gianni Gudalupi'],['5.00'],"Prima di diventare l'autore-simbolo di un'intera generazione, di un continente e di una lingua, il Nobel colombiano è stato per anni un grande giornalista, un ""periodista"" attento, poetico e duro, dei più drammatici avvenimenti che avevano mutato la mappa di mezzo mondo, dalle rivoluzioni di Cuba e del Portogallo alla tragedia cilena, al Che, ai cubani in Angola, ai montoneros, ai dittatori centroamericani, alla Spagna postfranchista di Felipe Gonzales. Tutte lezioni di grande storia e di grande narrativa in un inedito di Gabo."
46131979,13450,เรื่องสั้นโนเบล ชุดที่ 10 เรื่องมันยาว,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559494103l/46131979._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559494103l/46131979._SY75_.jpg,2012,4,1,,,false,71065938,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['5835922', '1455', '7702', '55397', '8550', '3439713', '13450', '7728', '14444', '585', '13932142']","['Naguib Mahfouz', 'Ernest Hemingway', 'Luigi Pirandello', 'Nadine Gordimer', 'Yasunari Kawabata', 'Kenzaburō Ōe', 'Gabriel García Márquez', 'Doris Lessing', 'Isaac Bashevis Singer', 'John Steinbeck', 'นิรัติศัย หล่ออรุโณทัย']","['3.93', '3.83', '3.96', '3.57', '3.75', '3.78', '3.97', '3.65', '4.05', '3.93', '4.00']",[],[],[],"วมเรื่องสั้นของ ""เออร์เนสต์ เฮมิงเวย์"" ... ""นากิบ มาห์ฟูซ"" ... ""สุจิ พิแรสเดลโล"" ... ""นาดีน กอร์ดิเมอร์"" ... ""ยาสึนาริ คาวาบาตะ"" ... ""กาเบรียล การ์เซีย มาร์เกซ"" ... ""เคนซาบุร โอเฮะ"" ... ""ดอริส เลสซิง"" ... ""ไอแซค บาเซวิส ซิงเกอร์"" ... ""จอห์น สไตน์เบก"" เป็นงานเขียนที่จะมาเขย่าวงการวรรณกรรมอีกครั้ง กับการนำเสนอในเล่มเดียว ให้ทั้งอรรถรส ทั้งยังให้ข้อคิด และช่วยเปิดมุมมองใหม่ๆ ให้กับคุณไปพร้อมๆ กันอีกด้วย"
38636545,13450,Obra periodística 5. Notas de prensa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60248809,2,7,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
40670791,13450,Os Melhores Contos Estrangeiros (Col. Melhores Contos),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63229487,1,20,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['5144', '25824', '5223', '4624490', '3565', '500', '8993', '1630', '38714', '1240', '1455', '232932', '9494', '3137322', '18163226', '13450', '7779']","['James Joyce', 'Julio Cortázar', 'Franz Kafka', 'Edgar Allan Poe', 'Oscar Wilde', 'Jorge Luis Borges', 'O. Henry', 'Ray Bradbury', 'Horacio Quiroga', 'Jack London', 'Ernest Hemingway', 'Nikolai Gogol', 'H.P. Lovecraft', 'Fyodor Dostoyevsky', 'Guy de Maupas', 'Gabriel García Márquez', 'Arthur C. Clarke']","['3.74', '4.22', '3.89', '4.17', '4.10', '4.30', '4.08', '4.01', '4.01', '3.96', '3.83', '4.04', '4.05', '4.18', '4.00', '3.97', '3.97']",[],[],[],
21444388,13450,"Lapham's Quarterly Volume II, Number 1, Winter 2009, EROS",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,40753498,1,8,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['5152', '111301', '52060', '875661', '1127', '59712', '463', '27855', '13450', '1438']","['Vladimir Nabokov', 'Charles Mingus', 'Leonard Cohen', 'Rumi', 'Ovid', 'Sappho', 'Philip Roth', 'William H. Gass', 'Gabriel García Márquez', 'Walt Whitman']","['3.89', '3.93', '3.98', '4.34', '4.04', '4.21', '3.81', '3.98', '3.97', '4.13']",[],[],[],
15499047,13450,Lo mejor del cuento hispanoamericano 1940-1980,8483772280,9788483772287,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394919221l/15499047._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394919221l/15499047._SX50_.jpg,,,,spa,Editorial Piedra Santa,false,21155474,1,7,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['25824', '2118587', '13450', '21778']","['Julio Cortázar', 'Juan José Arreola', 'Gabriel García Márquez', 'Juan Rulfo']","['4.22', '3.99', '3.97', '4.10']",[],[],[],
13072292,13450,Dni a noci Latinskej Ameriky,137201769,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321549014l/13072292._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321549014l/13072292._SY75_.jpg,1969,,,slo,Slovenský spisovateľ,false,18238654,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1969,,,4.00,1,0,"['756981', '21778', '39087', '950943', '4642649', '5428265', '26081', '129227', '16795192', '608511', '16795193', '13450', '2118587', '341935', '4609862', '1735972', '129251', '62845', '500', '2910191', '25824', '1672755', '220666', '852480', '38714', '254942', '16360113', '30195', '1497154', '39313', '12551', '3292047', '692067', '424515', '49326', '5561278', '16795205', '5832257']","['Agustín Yáñez', 'Juan Rulfo', 'Miguel Ángel Asturias', 'Mario Monteforte Toledo', 'Lizandro Chávez Alfaro', 'José María Sánchez', 'Arturo Uslar Pietri', 'Guillermo Meneses', 'Carlos Dorante', 'Hernando Téllez', 'Eduardo Cote Lamus', 'Gabriel García Márquez', 'Juan José Arreola', 'Adalberto Ortiz', 'José María Arguedas', 'Carlos Thorne', 'José Miguel Oviedo', 'Enrique Lihn', 'Jorge Luis Borges', 'Roger Pla', 'Julio Cortázar', 'Juan José Manauta', 'Abelardo Castillo', 'Eraclio Zepeda', 'Horacio Quiroga', 'Felisberto Hernández', 'Alfredo Gravina', 'Mario Benedetti', 'Jorge Onetti', 'Augusto Roa Bastos', 'Alejo Carpentier', 'Félix Pita-Rodríguez', 'Virgilio Piñera', 'Onelio Jorge Cardoso', 'Guillermo Cabrera Infante', 'Juan Bosch', 'Yerko Moretić', 'Vladimír Oleríny']","['3.87', '4.10', '3.87', '3.63', '3.25', '4.32', '3.90', '3.77', '4.00', '3.99', '4.50', '3.97', '3.99', '3.66', '3.85', '3.50', '3.69', '4.31', '4.30', '3.08', '4.22', '3.89', '3.96', '3.83', '4.01', '4.05', '3.50', '4.10', '3.00', '3.84', '3.90', '3.17', '4.15', '3.80', '3.82', '3.88', '4.00', '3.53']",[],[],[],"Výber noviel spisovateľov latinskoamerických krajín, v ktorých sa hovorí kastílčinou. Pestrá paleta osudov, konfliktov, vášní...... <br />Výber zostavil a štúdiu napísal Yerko Moretić.<br />Preložil Vladimír Oleríny."
12843708,13450,กิมเพลจอมโง่,,9789747032901,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,,,tha,นาคร,false,17994593,1,9,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2008,,,4.00,1,0,"['2990353', '13450', '704', '1455', '7728', '4391', '14444', '957894', '3535', '585']","['วิมล กุณราชา', 'Gabriel García Márquez', 'Pearl S. Buck', 'Ernest Hemingway', 'Doris Lessing', 'Saul Bellow', 'Isaac Bashevis Singer', 'Albert Camus', 'William Faulkner', 'John Steinbeck']","['3.55', '3.97', '3.98', '3.83', '3.65', '3.76', '4.05', '4.00', '3.85', '3.93']",[],[],[],
38636544,13450,Obra periodística 4. Por la libre (1974-1995),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60248808,4,8,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
40041225,13450,Người Chết Trôi Đẹp Nhất Trần Gian,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525530391l/40041225._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525530391l/40041225._SY75_.jpg,1987,,,vie,NXB Hải Phòng,false,62040033,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['13450'],['Gabriel García Márquez'],['3.97'],['5397989'],['Nguyễn Trung Đức'],['4.00'],Tập truyện ngắn bao gồm:<br />- Biển của thời đã mất<br />- Đôi mắt chó xanh<br />- Cụ già với đôi cánh khổng lồ<br />- Mùa hè hạnh phúc của bà Phorbot<br />- Làng này không có kẻ trộm<br />- Người chết trôi đẹp nhất trần gian<br />- Chuyến đi cuối cùng của con tàu ma
