id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
25281498,5442509,La comida de las fieras: comedia en tres actos y un cuadro,1115861344,9781115861342,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,45007778,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1913,,,3.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],Estrenada en el Teatro de la Comedia el 7 de Noviembre de 1898.
21935842,5442509,"Nobel Prize Library, Asturias, Benavente, Bergson",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398646649l/21935842._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398646649l/21935842._SX50_.jpg,,,,eng,"Alexis Gregory, CRM Publishing",false,26119494,2,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1970,1,1,3.00,0,0,"['39087', '5442509', '67070']","['Miguel Ángel Asturias', 'Jacinto Benavente', 'Henri Bergson']","['3.87', '3.29', '3.96']",[],[],[],EL SENOR PRESIDENTE
37339491,5442509,La Malquerida: Drama En Tres Actos y En Prosa (Classic Reprint),0331107163,9780331107166,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524519914l/37339491._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524519914l/37339491._SX50_.jpg,2018,4,19,,Forgotten Books,false,59023576,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from La Malquerida: Drama en Tres Actos y en Prosa<br /><br />Raimunda. Muchas gracias. Y que todos lo veamos. Anda, Acacia, sal tu con ellas. Con Dios, abur. (gran algazara. Salen las muje res y los mozos y Acacia con ellas.)<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
25767547,5442509,Las terceras de ABC,8428703930,9788428703932,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477475079l/25767547._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477475079l/25767547._SY75_.jpg,1974,,,spa,Prensa española,false,45614606,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1974,1,1,3.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],Encuadernación en tapa blanda de editorial ilustrada. Selección y prólogo Adolfo Prego. Las terceras de ABC. Indice .. Este libro es de segunda mano y tiene o puede tener marcas y señales de su anterior propietario.
1455869,5442509,Rosas de Otono - Pepa Doncel,0828870292,9780828870290,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1446648,1,3,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],
13436741,5442509,Tres comedias,8499539610,9788499539614,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,8,31,,Linkgua,false,18941437,2,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,2011,8,31,3.00,1,1,"['5442509', '5481957']","['Jacinto Benavente', 'Various']","['3.29', '3.98']",[],[],[],"Jacinto Benavente y Martínez nació en Madrid, el 12 de agosto de 1866 y falleció en Madrid, el 14 de julio de 1954. Ejerció de dramaturgo, director, guionista y productor de cine español. Fundó el Teatro Artístico, donde participó Ramón del Valle Inclán. En 1922 recibió el Premio Nobel de Literatura por perseverar acertadamente en la tradición del teatro español."
33283882,5442509,Literatura,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481101068l/33283882._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481101068l/33283882._SX50_.jpg,1933,7,1,spa,,false,54010326,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],
34002320,5442509,"Por ser con todos leal, ser para todos traidor: drama en tres actos",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1919,,,spa,,false,54999555,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],
33663177,5442509,de Sobremesa: Cr�nicas (Classic Reprint),1334814244,9781334814242,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,1,11,,Forgotten Books,false,54532582,8,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from De Sobremesa: Cr�nicas<br /><br />Aqu�, hasta del hallazgo de un supuesto retrato de Cervantes se hace programa de partido y poco menos que dogma cat�lico. D. Alejandro Pidal ya comprometi� a la Divina Providencia en el hallazgo.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
43530060,5442509,"El principe que todo lo aprendió en los libros / The prince, who learned everything from books",8426144063,9788426144065,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67706517,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['5442509', '17985308']","['Jacinto Benavente', 'Juventud']","['3.29', '4.03']",[],[],[],
10190535,5442509,Los malhechores del bien: comedia en dos actos y en prosa,,2940031636633,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,true,15089647,2,2,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1912,,,2.00,1,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],
38880062,5442509,La Gobernadora: Comedia En Tres Actos (Classic Reprint),0666215898,9780666215895,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530374971l/38880062._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530374971l/38880062._SY75_.jpg,2018,12,19,,Forgotten Books,false,60422701,3,1,1,1,1,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,1,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from La Gobernadora: Comedia en Tres Actos<br /><br />Ya lo s'. Pero no es cosa de indisponerse con las seoras que han formado una Junta; ya lo sabes, presidida por el seor Obispo, que tanto me ha distinguido siempre.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
36886725,5442509,"Teatro, Vol. 31: Alfilerazos; Los Nuevos Yernos; El Suicidio de Lucerito (Classic Reprint)",0260813974,9780260813978,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516030453l/36886725._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516030453l/36886725._SX50_.jpg,2018,10,3,,Forgotten Books,false,58648290,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from Teatro, Vol. 31: Alfilerazos; Los Nuevos Yernos; El Suicidio de Lucerito<br /><br />Adelantos dicen; bueno es todo. La l�stima es morirse sin poder verlo que ha de verse todav�a. �ya ha visto uno cosas en los a�os que tiene, Jes�s!<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
12607964,5442509,Despedida cruel: comedia en un acto,,2940031789483,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,17623298,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],
43126147,5442509,"Teatro, Vol. 30: La Virtud Sospechosa; Nadie Sabe Lo Que Quiere O El Bailarin Y El Trabajador; Si Creer�s T� Que Es Por Mi Gusto! (Classic Reprint)",0365135267,9780365135265,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544342009l/43126147._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544342009l/43126147._SX50_.jpg,2018,11,30,,Forgotten Books,false,66925315,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from Teatro, Vol. 30: La Virtud Sospechosa; Nadie Sabe Lo Que Quiere o el Bailarin y el Trabajador; Si Creer�s T� Que Es por MI Gusto!<br /><br />Abstente de juicios temerarios. No volvamos a las andadas. Acabas de hacer las paces con tu padre, con la nueva Su segunda esposa y la hija de �sta, que no tiene culpa de nada digo las paces, como se hacen ahora las paces.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
21916942,5442509,De Muy Buena Familia; El Rival de Su Mujer (Clásicos homosexuales #2),1497573378,9781497573376,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477471822l/21916942._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477471822l/21916942._SX50_.jpg,2014,4,6,spa,CreateSpace,false,41215235,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,4,6,0.00,0,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"CLASICOS HOMOSEXUALES Es una coleccion de libros que intenta rescatar del olvido a aquellos autores que se atrevieron a retratar las vivencias de los homosexuales en las epocas en las que vivieron. Algunos de estos libros trataran favorablemente el controvertido y prohibido tema, otros seran con objeto de denigrar y muchos trataran el tema solapadamente. Hay que recordar que la homosexualidad estaba prohibida cuando se publicaron originariamente estos titulos, por lo que muchos autores optaban por la ambiguedad para escapar de la censura, pero introducian algunos guinos que solo los homosexuales pudieran detectar. JACINTO BENAVENTE Jacinto Benavente y Martinez (Madrid, 12 de agosto de 1866 - Galapagar, 14 de julio de 1954) fue un dramaturgo, director, guionista y productor de cine espanol, Premio Nobel de Literatura 1922. DE MUY BUENA FAMILIA: Obra de teatro en donde un chico de buena familia se aprovecha sexualmente de un homosexual a cambio de dinero. La tragedia se manifiesta cuando matan al hombre. EL RIVAL DE SU MUJER: En esta obra de teatro queda de manifiesto la hipocresia de la sociedad. Una mujer enamorada del amante masculino de su marido, intentara romper esta relacion."""
37241740,5442509,"Teatro, Vol. 37: Los Andrajos de la P�rpura, de Muy Buena Familia (Classic Reprint)",0260612529,9780260612526,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515866880l/37241740._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515866880l/37241740._SX50_.jpg,2018,11,7,,Forgotten Books,false,58976772,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from Teatro, Vol. 37: Los Andrajos de la Purpura, de Muy Buena Familia<br /><br />Y aun mas cruel si se perdiera sin darnos cuenta de ello, sin destrozar nuestro corazon al perderse, como sombra en las sombras.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
38002364,5442509,"Teatro, Vol. 11: Rosas de Oto�o; Buena Boda (Classic Reprint)",0428374611,9780428374617,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539791306l/38002364._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539791306l/38002364._SX50_.jpg,2018,10,11,,Forgotten Books,false,59721477,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['5442509'],['Jacinto Benavente'],['3.29'],[],[],[],"Excerpt from Teatro, Vol. 11: Rosas de Oto�o; Buena Boda<br /><br />Adem�s de Mar�a Antonia y Pepe, Laura, Ra m�n y Carmen con la chica; Manolo Arenales, y de m�s cumplido los reci�n casados, el hijo de tu corresponsal y su mujer. En su obsequio es la co mida. �pero qu� memoria la tuya!<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
